SYMBOL	ENTREZID	GENENAME	469Siglec9minus	469Siglec9plus	474Siglec9minus	474Siglec9plus	475Siglec9minus	475Siglec9plus	477Siglec9minus	477Siglec9plus	483Siglec9minus	483Siglec9plus	485Siglec9minus	485Siglec9plus
TTC31	64427	tetratricopeptide repeat domain 31	711	454	422	187	323	0	853	400	1127	52	1	0
TTC32	130502	tetratricopeptide repeat domain 32	740	0	0	0	62	3	844	1	1	0	1	0
TTC33	23548	tetratricopeptide repeat domain 33	164	313	190	405	441	293	671	1717	1	1	370	0
TTC34	100287898	tetratricopeptide repeat domain 34	0	0	0	0	0	0	0	0	0	0	0	0
TTC36	143941	tetratricopeptide repeat domain 36	0	33	0	0	0	0	0	49	0	0	0	0
TTC37	9652	tetratricopeptide repeat domain 37	1696	1836	2426	924	2660	1189	554	3091	3106	1887	1365	415
TTC38	55020	tetratricopeptide repeat domain 38	771	169	0	212	34	98	251	208	448	0	12	0
TTC39A	22996	tetratricopeptide repeat domain 39A	0	0	0	0	0	0	0	0	0	0	0	0
TTC39A-AS1	102724097	TTC39A antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
TTC39B	158219	tetratricopeptide repeat domain 39B	603	1050	745	368	555	13	530	579	615	1524	0	4
TTC39C	125488	tetratricopeptide repeat domain 39C	2371	2360	1984	1964	3804	1546	1497	1494	2572	1261	1309	241
TTC39C-AS1	102724246	TTC39C antisense RNA 1	6	0	0	0	0	169	0	0	8	0	0	0
TTC3P1	286495	tetratricopeptide repeat domain 3 pseudogene 1	1	1	0	2	3	0	1	1	2	0	0	0
TTC4	7268	tetratricopeptide repeat domain 4	0	0	0	0	0	0	0	0	0	0	0	0
TTC41P	253724	tetratricopeptide repeat domain 41, pseudogene	0	0	1	1	0	1	1	0	3	2	4	4
TTC5	91875	tetratricopeptide repeat domain 5	31	212	100	15	0	115	0	140	1116	0	1	0
TTC6	319089	tetratricopeptide repeat domain 6	0	0	0	0	0	0	0	0	0	0	0	0
TTC7A	57217	tetratricopeptide repeat domain 7A	757	696	467	347	778	225	767	1833	2053	559	2	939
TTC7B	145567	tetratricopeptide repeat domain 7B	0	114	0	0	0	0	0	0	3	0	0	1
TTC8	123016	tetratricopeptide repeat domain 8	204	0	0	0	0	0	36	0	254	0	0	0
TTC9	23508	tetratricopeptide repeat domain 9	160	309	0	343	86	91	500	129	212	1143	465	1
TTC9B	148014	tetratricopeptide repeat domain 9B	0	0	0	0	0	0	0	0	0	0	0	0
TTC9C	283237	tetratricopeptide repeat domain 9C	17	74	0	256	11	112	0	27	0	0	0	0
TTF1	7270	transcription termination factor 1	551	292	112	843	255	437	1444	784	385	677	437	0
TTF2	8458	transcription termination factor 2	50	547	679	203	34	845	1	886	122	171	2	1
TTI1	9675	TELO2 interacting protein 1	1323	753	371	269	553	122	999	810	401	1579	147	0
TTI2	80185	TELO2 interacting protein 2	626	3	220	0	121	0	0	612	31	1	0	0
TTK	7272	TTK protein kinase	2	155	0	0	0	51	27	341	231	0	0	0
TTL	150465	tubulin tyrosine ligase	821	553	456	615	894	1444	1488	753	596	1610	329	0
TTLL1	25809	tubulin tyrosine ligase like 1	3	0	113	0	0	0	5	9	0	0	0	0
TTLL10	254173	tubulin tyrosine ligase like 10	0	0	1	0	0	0	0	0	0	2	0	3
TTLL11	158135	tubulin tyrosine ligase like 11	0	47	0	0	0	0	2	0	1	0	0	0
TTLL12	23170	tubulin tyrosine ligase like 12	221	335	107	229	926	1	432	122	796	436	601	273
TTLL13P	440307	tubulin tyrosine ligase like 13, pseudogene	0	0	1	0	0	0	0	0	0	0	0	2
TTLL2	83887	tubulin tyrosine ligase like 2	0	0	0	0	0	0	0	0	0	0	0	0
TTLL3	26140	tubulin tyrosine ligase like 3	9	64	189	307	452	14	0	331	148	375	0	0
TTLL4	9654	tubulin tyrosine ligase like 4	105	9	22	180	530	0	23	14	22	0	477	70
TTLL5	23093	tubulin tyrosine ligase like 5	778	424	849	186	1046	235	10	1072	158	617	902	0
TTLL6	284076	tubulin tyrosine ligase like 6	0	11	0	0	0	0	0	0	0	0	0	0
TTLL7	79739	tubulin tyrosine ligase like 7	0	0	0	0	0	0	0	0	0	0	0	0
TTLL9	164395	tubulin tyrosine ligase like 9	0	0	0	0	0	0	0	0	2	0	0	0
TTN	7273	titin	22885	14554	23481	26744	7758	4517	20651	19795	11309	14137	18119	11704
TTN-AS1	100506866	TTN antisense RNA 1	340	618	803	35	613	0	738	248	455	0	415	201
TTPA	7274	alpha tocopherol transfer protein	0	0	0	0	0	0	0	0	0	0	0	0
TTPAL	79183	alpha tocopherol transfer protein like	788	1200	419	517	616	1053	1156	815	893	219	2849	11
TTR	7276	transthyretin	0	0	0	0	0	0	0	0	0	0	0	0
TTTY1	50858	testis-specific transcript, Y-linked 1 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY10	246119	testis-specific transcript, Y-linked 10 (non-protein coding)	5	0	0	0	0	0	157	0	0	0	0	0
TTTY11	83866	testis-specific transcript, Y-linked 11 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY12	83867	testis-specific transcript, Y-linked 12 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY13	83868	testis-specific transcript, Y-linked 13 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY14	83869	testis-specific transcript, Y-linked 14 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY15	64595	testis-specific transcript, Y-linked 15 (non-protein coding)	2106	2058	1	1	1714	824	2154	1471	1690	1046	1	1
TTTY16	252948	testis-specific transcript, Y-linked 16 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY17A	252949	testis-specific transcript, Y-linked 17A (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY17B	474151	testis-specific transcript, Y-linked 17B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY17C	474152	testis-specific transcript, Y-linked 17C (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY18	252950	testis-specific transcript, Y-linked 18 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY19	252952	testis-specific transcript, Y-linked 19 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY1B	100101116	testis-specific transcript, Y-linked 1B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY2	60439	testis-specific transcript, Y-linked 2 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY20	252951	testis-specific transcript, Y-linked 20 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY21	252953	testis-specific transcript, Y-linked 21 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY21B	100101115	testis-specific transcript, Y-linked 21B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY22	252954	testis-specific transcript, Y-linked 22 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY23	252955	testis-specific transcript, Y-linked 23 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY23B	100101121	testis-specific transcript, Y-linked 23B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY2B	100101117	testis-specific transcript, Y-linked 2B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY3	114760	testis-specific transcript, Y-linked 3 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY3B	474148	testis-specific transcript, Y-linked 3B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY4	114761	testis-specific transcript, Y-linked 4 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY4B	474149	testis-specific transcript, Y-linked 4B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY4C	474150	testis-specific transcript, Y-linked 4C (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY5	83863	testis-specific transcript, Y-linked 5 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY6	84672	testis-specific transcript, Y-linked 6 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY6B	441543	testis-specific transcript, Y-linked 6B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY7	246122	testis-specific transcript, Y-linked 7 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY7B	100101120	testis-specific transcript, Y-linked 7B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY8	84673	testis-specific transcript, Y-linked 8 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY8B	100101118	testis-specific transcript, Y-linked 8B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY9A	83864	testis-specific transcript, Y-linked 9A (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTTY9B	425057	testis-specific transcript, Y-linked 9B (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TTYH1	57348	tweety family member 1	0	0	0	0	0	0	0	0	0	0	0	0
TTYH2	94015	tweety family member 2	0	0	190	0	0	40	69	0	156	0	247	26
TTYH3	80727	tweety family member 3	67	570	533	339	363	171	552	940	609	24	0	1
TUB	7275	tubby bipartite transcription factor	0	0	1	0	178	0	0	0	0	1	0	0
TUB-AS1	101927917	TUB antisense RNA 1	0	0	0	0	8	0	0	0	0	0	0	0
TUBA1A	7846	tubulin alpha 1a	2989	2089	4232	3028	5688	3262	2671	2041	1242	3014	1733	324
TUBA1B	10376	tubulin alpha 1b	2700	5010	12190	12349	12170	11196	6718	17229	6098	14266	1367	1423
TUBA1C	84790	tubulin alpha 1c	191	454	384	464	413	31	330	360	523	44	95	0
TUBA3C	7278	tubulin alpha 3c	1	0	0	0	0	1	1	2	3	0	0	0
TUBA3D	113457	tubulin alpha 3d	0	0	0	0	0	0	0	0	0	0	0	0
TUBA3E	112714	tubulin alpha 3e	0	0	0	0	0	0	5	0	0	0	0	0
TUBA3FP	113691	tubulin alpha 3f pseudogene	0	0	0	0	0	2	0	0	0	0	3	0
TUBA4A	7277	tubulin alpha 4a	8301	6539	11313	10903	11544	6451	5459	6427	5224	3762	3872	2300
TUBA4B	80086	tubulin alpha 4b	0	1	0	0	8	0	0	0	0	1	0	0
TUBA8	51807	tubulin alpha 8	0	0	0	0	0	0	0	0	0	1	2	0
TUBAL3	79861	tubulin alpha like 3	0	6	0	0	0	0	0	0	20	0	0	0
TUBB	203068	tubulin beta class I	1989	5033	1376	2824	4128	1233	2267	5782	5052	7265	303	3697
TUBB1	81027	tubulin beta 1 class VI	7	0	4	6	10	3	6	1	6	42	15	17
TUBB2A	7280	tubulin beta 2A class IIa	1	232	329	263	26	157	0	18	155	260	0	1
TUBB2B	347733	tubulin beta 2B class IIb	0	0	0	0	0	0	0	0	0	0	0	0
TUBB3	10381	tubulin beta 3 class III	0	0	0	0	42	59	0	0	0	117	0	0
TUBB4A	10382	tubulin beta 4A class IVa	1	446	78	29	1	0	446	11	47	1	507	1
TUBB4B	10383	tubulin beta 4B class IVb	2182	2581	7390	3049	6180	2688	2170	3245	758	2168	1671	110
TUBB6	84617	tubulin beta 6 class V	0	0	1	0	0	1	0	0	373	0	0	0
TUBB8	347688	tubulin beta 8 class VIII	2	1	0	0	1	1	3	0	1	3	1	8
TUBBP5	643224	tubulin beta pseudogene 5	0	0	0	0	0	0	0	0	0	0	0	0
TUBD1	51174	tubulin delta 1	407	211	698	398	287	460	362	402	203	365	0	0
TUBE1	51175	tubulin epsilon 1	340	173	0	146	1	0	0	76	2	3	4	0
TUBG1	7283	tubulin gamma 1	185	0	0	0	8	0	381	18	0	0	0	1
TUBG2	27175	tubulin gamma 2	0	148	0	534	0	0	0	0	3	0	0	0
TUBGCP2	10844	tubulin gamma complex associated protein 2	455	649	63	11	268	1	0	1087	981	476	2	2
TUBGCP3	10426	tubulin gamma complex associated protein 3	1002	936	416	753	670	752	624	833	1209	10	235	240
TUBGCP4	27229	tubulin gamma complex associated protein 4	229	124	73	81	365	0	844	192	7	0	504	673
TUBGCP5	114791	tubulin gamma complex associated protein 5	75	267	513	469	709	453	0	575	556	1069	312	0
TUBGCP6	85378	tubulin gamma complex associated protein 6	1688	614	1256	318	496	619	932	200	63	1217	195	167
TUFM	7284	Tu translation elongation factor, mitochondrial	1431	1616	109	318	2248	434	888	2382	2406	1089	800	802
TUFT1	7286	tuftelin 1	386	136	225	615	1851	637	175	193	15	1	0	63
TUG1	55000	taurine up-regulated 1 (non-protein coding)	4006	4158	3188	1619	3165	740	3481	4388	3488	3374	2465	1119
TULP1	7287	tubby like protein 1	0	0	0	0	0	0	0	0	0	0	0	0
TULP2	7288	tubby like protein 2	0	0	0	0	0	0	0	0	0	0	0	0
TULP3	7289	tubby like protein 3	159	103	306	17	592	0	311	768	1077	1046	1126	0
TULP4	56995	tubby like protein 4	1700	1940	2216	2467	2257	1216	859	1230	2229	3140	11	1
TUNAR	100507043	TCL1 upstream neural differentiation-associated RNA	0	0	0	0	0	0	0	0	0	0	0	0
TUSC1	286319	tumor suppressor candidate 1	0	0	0	0	0	0	0	0	0	0	0	0
TUSC2	11334	tumor suppressor candidate 2	2	31	247	37	221	0	383	123	2	521	0	0
TUSC3	7991	tumor suppressor candidate 3	83	101	0	0	23	0	0	0	0	0	0	0
TUSC5	286753	tumor suppressor candidate 5	0	0	0	0	0	0	0	0	0	0	0	0
TUSC7	285194	tumor suppressor candidate 7 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TUSC8	400128	tumor suppressor candidate 8 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
TUT1	64852	terminal uridylyl transferase 1, U6 snRNA-specific	42	0	0	128	51	7	0	0	0	0	0	0
TVP23A	780776	trans-golgi network vesicle protein 23 homolog A	130	0	0	0	0	0	0	205	0	0	0	0
TVP23B	51030	trans-golgi network vesicle protein 23 homolog B	510	279	202	487	267	254	281	1006	0	2	0	0
TVP23C	201158	trans-golgi network vesicle protein 23 homolog C	253	36	171	61	341	236	328	316	0	1189	0	0
TVP23C-CDRT4	100533496	TVP23C-CDRT4 readthrough	0	0	0	0	0	0	0	0	0	0	0	0
TWF1	5756	twinfilin actin binding protein 1	920	449	190	302	516	185	695	4	60	444	343	1772
TWF2	11344	twinfilin actin binding protein 2	74	736	656	320	60	515	1095	309	506	0	380	1729
TWIST1	7291	twist family bHLH transcription factor 1	0	0	0	0	0	0	0	0	0	0	0	0
TWIST2	117581	twist family bHLH transcription factor 2	0	0	0	0	0	0	0	0	1	0	0	0
TWISTNB	221830	TWIST neighbor	1109	802	1	465	1305	191	1532	937	277	1163	0	0
TWSG1	57045	twisted gastrulation BMP signaling modulator 1	562	688	571	734	537	77	175	497	274	554	647	1
TXK	7294	TXK tyrosine kinase	81	108	24	17	4	344	0	452	461	840	203	1
TXLNA	200081	taxilin alpha	774	1230	1328	1099	1408	463	1576	626	636	239	114	528
TXLNB	167838	taxilin beta	16	162	0	26	0	0	236	0	0	1	0	0
TXLNG	55787	taxilin gamma	1075	775	3385	4159	2478	1965	1832	2411	959	1104	853	655
TXLNGY	246126	taxilin gamma pseudogene, Y-linked	1188	515	0	0	1080	733	2290	1359	932	1	2	0
TXN	7295	thioredoxin	39	511	266	100	570	499	489	821	123	261	0	0
TXN2	25828	thioredoxin 2	790	683	88	32	170	128	157	209	25	741	0	145
TXNDC11	51061	thioredoxin domain containing 11	1367	1193	848	1316	325	14	1822	921	2228	813	223	356
TXNDC12	51060	thioredoxin domain containing 12	2341	1795	1904	1125	1943	1285	651	3035	591	1123	1	12
TXNDC12-AS1	104355143	TXNDC12 antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC15	79770	thioredoxin domain containing 15	1042	783	985	819	790	723	1167	775	583	1076	255	321
TXNDC16	57544	thioredoxin domain containing 16	553	326	1107	562	1281	410	618	562	879	323	245	0
TXNDC17	84817	thioredoxin domain containing 17	2	6	204	21	7	499	0	366	0	1	1	3
TXNDC2	84203	thioredoxin domain containing 2	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC5	81567	thioredoxin domain containing 5	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC8	255220	thioredoxin domain containing 8	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC9	10190	thioredoxin domain containing 9	89	292	0	629	10	44	0	599	180	1	1	0
TXNIP	10628	thioredoxin interacting protein	11202	10151	6751	3551	10729	8915	6031	6595	6301	5359	3712	1064
TXNL1	9352	thioredoxin like 1	921	1131	751	1260	2133	325	517	1968	206	151	1	217
TXNL4A	10907	thioredoxin like 4A	1092	1332	1546	811	1518	654	1114	691	1584	2476	0	452
TXNL4B	54957	thioredoxin like 4B	201	351	910	0	1214	0	169	302	590	6	0	1
TXNRD1	7296	thioredoxin reductase 1	1526	2652	3225	3952	4871	1685	3234	4921	6067	1926	606	1916
TXNRD2	10587	thioredoxin reductase 2	303	236	0	1	1	0	38	0	0	0	67	0
TXNRD3	114112	thioredoxin reductase 3	0	0	0	0	195	0	0	0	0	0	0	0
TXNRD3NB	645840	thioredoxin reductase 3 neighbor	4	0	0	0	0	0	0	0	0	0	0	0
TYK2	7297	tyrosine kinase 2	1135	991	295	645	810	500	2074	431	549	321	678	7
TYMP	1890	thymidine phosphorylase	488	251	0	180	357	7	556	0	451	0	1	1
TYMS	7298	thymidylate synthetase	329	144	519	218	1	6	169	1784	5	384	4	474
TYMSOS	494514	TYMS opposite strand	0	0	0	0	0	0	0	0	0	0	0	0
TYR	7299	tyrosinase	0	0	0	0	0	0	0	0	0	0	0	0
TYRO3	7301	TYRO3 protein tyrosine kinase	0	0	0	0	0	0	0	0	0	0	0	0
TYRO3P	7302	TYRO3P protein tyrosine kinase pseudogene	2	0	0	0	0	0	0	0	2	0	0	0
TYROBP	7305	TYRO protein tyrosine kinase binding protein	346	284	197	252	757	173	0	131	110	605	0	0
TYRP1	7306	tyrosinase related protein 1	0	0	0	0	0	0	0	0	0	0	0	0
TYSND1	219743	trypsin domain containing 1	101	290	0	21	37	0	715	28	0	0	231	0
TYW1	55253	tRNA-yW synthesizing protein 1 homolog	190	198	668	109	375	348	575	634	1247	1	1	0
TYW1B	441250	tRNA-yW synthesizing protein 1 homolog B	0	276	34	276	195	27	304	0	2	472	1	1
TYW3	127253	tRNA-yW synthesizing protein 3 homolog	388	436	27	491	28	238	427	695	406	43	0	0
TYW5	129450	tRNA-yW synthesizing protein 5	100	364	424	67	70	27	470	271	1	373	0	0
U2AF1	7307	U2 small nuclear RNA auxiliary factor 1	0	1	0	120	0	0	27	3	0	0	0	906
U2AF1L4	199746	U2 small nuclear RNA auxiliary factor 1 like 4	472	145	141	0	202	4	464	679	139	2	130	0
U2AF2	11338	U2 small nuclear RNA auxiliary factor 2	1930	1106	2056	2005	1780	1317	1733	790	707	1092	304	103
U2SURP	23350	U2 snRNP associated SURP domain containing	3277	3238	2806	2187	3240	602	2832	4377	2516	2731	1367	1196
UACA	55075	uveal autoantigen with coiled-coil domains and ankyrin repeats	3	44	0	0	0	0	0	0	7	0	0	0
UAP1	6675	UDP-N-acetylglucosamine pyrophosphorylase 1	1234	1732	3278	1244	4038	1638	1094	3886	1602	883	1	716
UAP1L1	91373	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	22	87	170	354	253	69	96	300	14	79	0	6
UBA1	7317	ubiquitin like modifier activating enzyme 1	2592	2764	4131	2424	3301	1544	2290	4625	1788	1232	168	83
UBA2	10054	ubiquitin like modifier activating enzyme 2	2054	1078	1724	2097	2851	1152	1588	1580	1657	686	379	2
UBA3	9039	ubiquitin like modifier activating enzyme 3	643	1285	1358	844	861	1461	204	1315	1162	91	805	643
UBA5	79876	ubiquitin like modifier activating enzyme 5	1017	469	591	509	379	641	668	1147	1177	45	344	0
UBA52	7311	ubiquitin A-52 residue ribosomal protein fusion product 1	4420	5139	5160	7691	6176	2794	2668	6878	4727	4849	1972	1954
UBA6	55236	ubiquitin like modifier activating enzyme 6	2470	2307	2529	1508	3139	752	2718	2952	1518	1491	281	1220
UBA6-AS1	550112	UBA6 antisense RNA 1 (head to head)	245	18	13	132	38	129	0	52	0	0	0	0
UBA7	7318	ubiquitin like modifier activating enzyme 7	1669	1739	770	471	696	180	580	121	1559	396	1763	0
UBAC1	10422	UBA domain containing 1	48	388	76	65	163	380	884	238	1006	0	0	100
UBAC2	337867	UBA domain containing 2	1111	1706	1086	1159	1076	622	886	1813	1163	1512	1137	780
UBAC2-AS1	100289373	UBAC2 antisense RNA 1	0	0	72	0	414	156	0	0	0	0	0	0
UBALD1	124402	UBA like domain containing 1	9	66	73	607	313	84	570	265	98	181	0	0
UBALD2	283991	UBA like domain containing 2	1715	1924	2846	988	1958	633	815	1251	1217	2147	1343	7
UBAP1	51271	ubiquitin associated protein 1	3126	2537	2588	1099	3000	2021	2859	2379	1464	1874	1854	277
UBAP1L	390595	ubiquitin associated protein 1 like	0	0	0	0	0	0	415	1	1	0	0	0
UBAP2	55833	ubiquitin associated protein 2	1618	2501	2370	1915	2247	544	1604	2387	1740	4546	390	269
UBAP2L	9898	ubiquitin associated protein 2 like	4584	4152	4392	2523	4252	1326	2056	4667	1940	2026	1033	662
UBASH3A	53347	ubiquitin associated and SH3 domain containing A	312	171	498	23	616	238	998	449	463	296	3	0
UBASH3B	84959	ubiquitin associated and SH3 domain containing B	1000	723	641	297	189	427	1129	967	935	739	64	37
UBB	7314	ubiquitin B	12674	14854	15982	12647	20414	5289	15001	12626	12035	13110	4886	2088
UBC	7316	ubiquitin C	23718	21585	22887	22034	33045	15648	15151	24045	14503	13192	9742	12142
UBD	10537	ubiquitin D	0	2	0	144	0	9	0	0	0	0	0	0
UBE2A	7319	ubiquitin conjugating enzyme E2 A	972	366	586	832	1337	1153	491	2446	2066	816	1766	249
UBE2B	7320	ubiquitin conjugating enzyme E2 B	3809	4254	5936	7530	5620	2608	5364	12106	2753	3649	2663	975
UBE2C	11065	ubiquitin conjugating enzyme E2 C	24	140	0	0	0	0	0	125	202	0	0	0
UBE2D1	7321	ubiquitin conjugating enzyme E2 D1	27	374	512	391	692	1142	172	837	390	465	0	1
UBE2D2	7322	ubiquitin conjugating enzyme E2 D2	2540	1704	1979	2111	1384	562	1872	3424	1913	2987	2354	551
UBE2D3	7323	ubiquitin conjugating enzyme E2 D3	8929	11702	13812	16444	17037	9381	8472	18637	13118	7567	6530	1756
UBE2D4	51619	ubiquitin conjugating enzyme E2 D4 (putative)	161	132	0	57	337	31	0	0	15	215	0	747
UBE2DNL	100131816	ubiquitin conjugating enzyme E2 D N-terminal like (pseudogene)	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	7324	ubiquitin conjugating enzyme E2 E1	1741	504	133	1080	432	228	942	1342	233	1027	371	0
UBE2E1-AS1	100874092	UBE2E1 antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E2	7325	ubiquitin conjugating enzyme E2 E2	1	0	31	185	0	0	0	26	159	141	0	0
UBE2E3	10477	ubiquitin conjugating enzyme E2 E3	1149	655	1015	167	315	0	979	852	543	0	0	0
UBE2E4P	286480	ubiquitin conjugating enzyme E2 E4 pseudogene	3	3	0	0	0	0	0	1	0	0	0	0
UBE2F	140739	ubiquitin conjugating enzyme E2 F (putative)	925	714	360	0	270	21	1648	1007	1076	671	0	33
UBE2F-SCLY	100533179	UBE2F-SCLY readthrough (NMD candidate)	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G1	7326	ubiquitin conjugating enzyme E2 G1	730	615	2865	1852	1667	1082	711	1192	2266	1660	37	2
UBE2G2	7327	ubiquitin conjugating enzyme E2 G2	1013	1113	1213	786	2184	863	1401	1165	1575	1381	610	3
UBE2H	7328	ubiquitin conjugating enzyme E2 H	3962	5816	6200	6713	4329	3242	4385	6120	8873	4572	1413	1563
UBE2I	7329	ubiquitin conjugating enzyme E2 I	964	1239	1457	861	1703	876	3235	2766	1108	1983	875	0
UBE2J1	51465	ubiquitin conjugating enzyme E2 J1	1715	1779	1670	2253	2745	1270	2083	3163	1705	2061	1819	3092
UBE2J2	118424	ubiquitin conjugating enzyme E2 J2	1	240	66	65	37	2	250	0	33	0	614	2
UBE2K	3093	ubiquitin conjugating enzyme E2 K	2209	1707	2323	4015	2629	2838	1817	3993	5912	2390	1436	614
UBE2L3	7332	ubiquitin conjugating enzyme E2 L3	1719	1250	2013	2267	1220	909	1829	2558	276	1420	1170	362
UBE2L6	9246	ubiquitin conjugating enzyme E2 L6	984	940	208	617	799	322	135	2213	121	1478	2213	0
UBE2M	9040	ubiquitin conjugating enzyme E2 M	975	599	1047	464	433	934	586	919	567	911	0	5
UBE2MP1	606551	ubiquitin conjugating enzyme E2 M pseudogene 1	2	1	0	12	14	6	0	0	0	5	0	0
UBE2N	7334	ubiquitin conjugating enzyme E2 N	2983	2005	2027	2019	3469	1964	3638	3119	2614	752	104	912
UBE2NL	389898	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)	129	0	0	11	0	0	0	0	0	0	0	1
UBE2O	63893	ubiquitin conjugating enzyme E2 O	1159	701	762	839	1931	614	1094	1140	1506	602	347	0
UBE2Q1	55585	ubiquitin conjugating enzyme E2 Q1	789	1822	1730	2475	2532	484	4636	2034	1536	432	1617	0
UBE2Q1-AS1	100874097	UBE2Q1 antisense RNA 1	0	0	0	1	0	0	0	0	0	0	0	0
UBE2Q2	92912	ubiquitin conjugating enzyme E2 Q2	1416	518	594	878	905	80	1164	293	1038	274	80	0
UBE2Q2L	100505679	ubiquitin conjugating enzyme E2 Q2 like	0	0	0	0	0	0	0	0	0	0	0	0
UBE2Q2P1	388165	ubiquitin conjugating enzyme E2 Q2 pseudogene 1	2	420	73	194	482	520	0	0	1	357	137	0
UBE2Q2P2	100134869	ubiquitin conjugating enzyme E2 Q2 pseudogene 2	0	57	216	4	796	0	0	0	0	0	0	0
UBE2QL1	134111	ubiquitin conjugating enzyme E2 Q family like 1	0	0	0	0	0	0	6	0	0	0	177	0
UBE2R2	54926	ubiquitin conjugating enzyme E2 R2	1978	2456	1417	982	2184	1271	2569	2609	1099	2197	686	1180
UBE2S	27338	ubiquitin conjugating enzyme E2 S	411	516	639	183	757	378	223	0	573	0	0	1
UBE2T	29089	ubiquitin conjugating enzyme E2 T	0	0	0	0	0	0	0	3	0	0	0	0
UBE2U	148581	ubiquitin conjugating enzyme E2 U (putative)	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	7335	ubiquitin conjugating enzyme E2 V1	598	69	439	196	352	410	501	41	4	853	0	8
UBE2V2	7336	ubiquitin conjugating enzyme E2 V2	565	1005	202	597	609	175	447	1249	745	319	0	685
UBE2W	55284	ubiquitin conjugating enzyme E2 W	829	1062	491	908	759	240	1495	1215	473	4356	338	0
UBE2Z	65264	ubiquitin conjugating enzyme E2 Z	1848	2841	1510	1548	2406	1138	1264	2605	2144	1360	1187	3
UBE3A	7337	ubiquitin protein ligase E3A	3210	4532	4147	5380	3520	1179	4308	8032	2668	4753	1389	802
UBE3B	89910	ubiquitin protein ligase E3B	886	554	1243	480	50	939	2007	1709	238	1456	0	512
